order_id,purchase_date,customer_id,customer_gender,customer_age,product_category,product_name,product_price,quantity,order_total,payment_method,shipping_region
2320,2023-02-06,918,Femenino,32,Accesorios,Bolso,132.78,5,663.9,Tarjeta de crédito,Oeste
2388,2023-03-23,869,Masculino,32,Calzado,Botas,153.25,4,613.0,PayPal,Centro
2395,2023-10-07,387,Masculino,32,Accesorios,Bufanda,144.07,3,432.21,Efectivo,Oeste
2411,2023-03-30,492,Femenino,32,Ropa,Sweater,195.49,3,586.47,Transferencia bancaria,Sur
2474,2023-03-09,11,Femenino,32,Calzado,Zapatos formales,80.43,2,160.86,Transferencia bancaria,Oeste
2491,2023-03-31,463,Femenino,32,Calzado,Botas,174.14,4,696.56,Efectivo,Este
2522,2023-01-27,994,Femenino,32,Calzado,Pantuflas,169.56,4,678.24,Efectivo,Norte
2553,2023-10-22,459,Masculino,32,Accesorios,Bufanda,13.92,5,69.6,PayPal,Este
2576,2023-09-02,243,Masculino,32,Calzado,Botas,85.57,3,256.71,Tarjeta de crédito,Oeste
2623,2023-03-23,516,Femenino,32,Calzado,Pantuflas,91.23,4,364.92,Tarjeta de crédito,Sur
2637,2023-10-31,117,Femenino,32,Accesorios,Reloj,27.69,2,55.38,PayPal,Este
2640,2023-12-07,740,Masculino,32,Ropa,Camiseta,45.18,4,180.72,Tarjeta de crédito,Centro
2681,2023-08-04,381,Masculino,32,Ropa,Pantalón,140.51,4,562.04,Tarjeta de crédito,Centro
2732,2023-01-06,121,Masculino,32,Accesorios,Reloj,192.26,1,192.26,PayPal,Centro
2786,2023-10-03,39,Masculino,32,Accesorios,Cinturón,136.51,3,409.53,PayPal,Oeste
2811,2023-03-10,352,Masculino,32,Ropa,Vestido,59.23,1,59.23,PayPal,Centro
2858,2023-10-01,681,Masculino,32,Accesorios,Gorro,73.08,3,219.24,Transferencia bancaria,Oeste
2868,2023-05-26,324,Masculino,32,Accesorios,Gorro,54.62,2,109.24,Transferencia bancaria,Sur
2972,2023-01-13,539,Masculino,32,Ropa,Chaqueta,81.46,2,162.92,Efectivo,Norte
2986,2023-06-30,644,Masculino,32,Calzado,Sandalias,135.96,2,271.92,PayPal,Oeste
3075,2023-08-27,455,Femenino,32,Ropa,Pantalón,46.7,3,140.1,Tarjeta de crédito,Este
3157,2023-10-31,116,Femenino,32,Accesorios,Cinturón,190.28,3,570.84,PayPal,Centro
3199,2023-11-03,149,Femenino,32,Calzado,Zapatos formales,88.79,5,443.95,Tarjeta de crédito,Norte
3205,2023-05-29,743,Femenino,32,Accesorios,Gorro,99.79,1,99.79,Tarjeta de crédito,Oeste
3344,2023-01-31,253,Femenino,32,Ropa,Vestido,90.23,5,451.15,Tarjeta de crédito,Norte
3345,2023-01-16,927,Masculino,32,Calzado,Zapatos formales,163.62,1,163.62,Tarjeta de crédito,Centro
3351,2023-12-16,905,Masculino,32,Accesorios,Gorro,50.42,4,201.68,Tarjeta de crédito,Este
3364,2023-03-12,260,Masculino,32,Calzado,Zapatos formales,98.59,1,98.59,Efectivo,Oeste
3410,2023-08-16,423,Masculino,32,Accesorios,Bufanda,51.74,1,51.74,Tarjeta de crédito,Oeste
3437,2023-07-08,510,Masculino,32,Ropa,Vestido,94.0,3,282.0,Tarjeta de crédito,Oeste
3633,2023-06-13,235,Femenino,32,Ropa,Chaqueta,143.78,5,718.9,Tarjeta de crédito,Norte
3654,2023-11-07,683,Femenino,32,Ropa,Camiseta,96.13,1,96.13,Transferencia bancaria,Sur
3672,2023-06-05,111,Masculino,32,Calzado,Zapatillas,98.71,2,197.42,Transferencia bancaria,Oeste
3711,2023-04-22,12,Femenino,32,Ropa,Sweater,38.41,5,192.05,Tarjeta de crédito,Norte
3852,2023-05-15,547,Femenino,32,Accesorios,Bufanda,194.74,5,973.7,Tarjeta de crédito,Este
3954,2023-05-24,581,Femenino,32,Calzado,Sandalias,151.91,5,759.55,PayPal,Oeste
4077,2023-11-02,586,Masculino,32,Ropa,Chaqueta,93.47,2,186.94,PayPal,Este
4155,2023-08-10,196,Masculino,32,Accesorios,Gorro,85.88,2,171.76,PayPal,Este
4193,2023-04-16,218,Femenino,32,Ropa,Pantalón,101.31,2,202.62,Efectivo,Norte
4221,2023-05-31,893,Masculino,32,Calzado,Sandalias,73.84,3,221.52,PayPal,Norte
4234,2023-03-03,124,Masculino,32,Accesorios,Reloj,165.4,2,330.8,Tarjeta de crédito,Centro
4258,2023-04-27,401,Masculino,32,Calzado,Zapatos formales,52.63,5,263.15,Tarjeta de crédito,Este
4266,2023-07-16,115,Masculino,32,Accesorios,Bolso,74.76,2,149.52,Transferencia bancaria,Centro
4352,2023-07-10,937,Masculino,32,Calzado,Zapatos formales,186.92,5,934.6,Tarjeta de crédito,Oeste
4386,2023-08-01,728,Femenino,32,Ropa,Sweater,112.71,2,225.42,Efectivo,Norte
4428,2023-05-25,162,Masculino,32,Calzado,Pantuflas,164.85,1,164.85,Tarjeta de crédito,Norte
4489,2023-07-08,344,Femenino,32,Calzado,Pantuflas,62.36,5,311.8,Tarjeta de crédito,Oeste
4519,2023-07-27,957,Femenino,32,Accesorios,Cinturón,149.8,3,449.4,Transferencia bancaria,Este
4531,2023-05-20,520,Masculino,32,Ropa,Pantalón,182.24,5,911.2,PayPal,Sur
4571,2023-04-05,819,Femenino,32,Ropa,Sweater,88.76,2,177.52,PayPal,Centro
4574,2023-01-18,266,Masculino,32,Ropa,Camiseta,15.92,5,79.6,PayPal,Sur
4575,2023-12-31,910,Masculino,32,Ropa,Camiseta,179.25,2,358.5,Tarjeta de crédito,Este
4689,2023-03-31,486,Masculino,32,Accesorios,Cinturón,143.95,3,431.85,PayPal,Centro
4720,2023-07-14,938,Femenino,32,Ropa,Pantalón,36.75,2,73.5,Transferencia bancaria,Norte
4748,2023-09-12,489,Femenino,32,Ropa,Vestido,104.82,1,104.82,Efectivo,Centro
4965,2023-07-01,771,Masculino,32,Ropa,Sweater,117.47,5,587.35,PayPal,Norte
4967,2023-10-13,188,Masculino,32,Calzado,Zapatillas,87.16,1,87.16,Efectivo,Centro
4979,2023-08-31,936,Masculino,32,Calzado,Sandalias,144.22,4,576.88,PayPal,Centro
4993,2023-07-23,111,Femenino,32,Accesorios,Gorro,173.79,5,868.95,Transferencia bancaria,Este
5026,2023-08-01,183,Femenino,32,Ropa,Pantalón,65.77,5,328.85,Efectivo,Centro
5037,2023-02-11,160,Masculino,32,Accesorios,Bufanda,137.23,2,274.46,Transferencia bancaria,Norte
5073,2023-09-30,154,Femenino,32,Calzado,Pantuflas,116.5,2,233.0,Efectivo,Centro
5099,2023-08-05,428,Masculino,32,Ropa,Vestido,108.15,1,108.15,Efectivo,Centro
5169,2023-10-19,210,Femenino,32,Ropa,Camiseta,196.27,4,785.08,Efectivo,Oeste
5232,2023-06-01,138,Femenino,32,Ropa,Pantalón,162.72,2,325.44,Transferencia bancaria,Sur
5247,2023-04-30,378,Femenino,32,Accesorios,Bufanda,193.21,4,772.84,PayPal,Este
5278,2023-03-26,33,Femenino,32,Ropa,Camiseta,68.17,5,340.85,Transferencia bancaria,Centro
5282,2023-11-05,756,Femenino,32,Ropa,Camiseta,184.96,1,184.96,Transferencia bancaria,Sur
5307,2023-01-24,59,Femenino,32,Ropa,Chaqueta,98.51,5,492.55,Tarjeta de crédito,Oeste
5351,2023-12-02,339,Femenino,32,Ropa,Pantalón,45.81,1,45.81,PayPal,Este
5360,2023-07-26,971,Masculino,32,Ropa,Sweater,137.81,4,551.24,Efectivo,Este
5390,2023-10-10,738,Femenino,32,Accesorios,Bolso,140.89,5,704.45,Efectivo,Sur
5395,2023-11-18,277,Masculino,32,Ropa,Sweater,175.83,5,879.15,Tarjeta de crédito,Centro
5398,2023-04-23,390,Femenino,32,Accesorios,Cinturón,68.48,5,342.4,Transferencia bancaria,Sur
5431,2023-10-31,272,Femenino,32,Calzado,Sandalias,130.55,5,652.75,Tarjeta de crédito,Sur
5479,2023-01-04,427,Masculino,32,Ropa,Vestido,145.48,5,727.4,PayPal,Centro
5502,2023-04-13,728,Masculino,32,Accesorios,Reloj,196.46,1,196.46,Tarjeta de crédito,Norte
5510,2023-02-26,603,Masculino,32,Accesorios,Gorro,106.75,3,320.25,PayPal,Oeste
5559,2023-06-28,769,Femenino,32,Calzado,Botas,29.39,3,88.17,Tarjeta de crédito,Oeste
5566,2023-01-03,266,Femenino,32,Ropa,Sweater,127.12,1,127.12,Transferencia bancaria,Este
5610,2023-05-06,221,Femenino,32,Ropa,Pantalón,115.12,5,575.6,Efectivo,Oeste
5674,2023-12-25,384,Masculino,32,Accesorios,Cinturón,139.72,4,558.88,Efectivo,Oeste
5709,2023-04-24,22,Masculino,32,Calzado,Pantuflas,102.26,5,511.3,Transferencia bancaria,Este
5710,2023-08-12,213,Femenino,32,Calzado,Sandalias,45.54,5,227.7,Transferencia bancaria,Centro
5744,2023-06-05,191,Masculino,32,Calzado,Botas,182.37,1,182.37,Tarjeta de crédito,Sur
5784,2023-05-12,175,Masculino,32,Calzado,Sandalias,133.29,3,399.87,PayPal,Oeste
5821,2023-02-04,168,Masculino,32,Ropa,Pantalón,20.56,4,82.24,PayPal,Oeste
5829,2023-08-01,525,Masculino,32,Ropa,Vestido,163.45,5,817.25,PayPal,Sur
5862,2023-08-14,210,Femenino,32,Calzado,Zapatillas,119.09,4,476.36,Tarjeta de crédito,Oeste
5872,2023-10-07,331,Femenino,32,Calzado,Sandalias,102.31,1,102.31,PayPal,Este
5889,2023-10-05,50,Femenino,32,Ropa,Vestido,66.4,1,66.4,Transferencia bancaria,Sur
5963,2023-09-22,669,Masculino,32,Ropa,Sweater,49.43,1,49.43,Efectivo,Oeste
6006,2023-06-18,315,Femenino,32,Accesorios,Cinturón,134.29,4,537.16,Efectivo,Norte
6080,2023-07-23,47,Femenino,32,Ropa,Pantalón,23.2,4,92.8,PayPal,Este
6143,2023-11-07,445,Femenino,32,Accesorios,Gorro,19.53,2,39.06,Tarjeta de crédito,Norte
6226,2023-06-16,548,Masculino,32,Ropa,Vestido,85.76,4,343.04,PayPal,Sur
6275,2023-08-21,485,Femenino,32,Calzado,Pantuflas,56.02,2,112.04,Transferencia bancaria,Sur
6314,2023-02-19,509,Masculino,32,Calzado,Sandalias,13.42,4,53.68,Efectivo,Centro
6360,2023-07-05,193,Femenino,32,Calzado,Zapatillas,57.17,3,171.51,PayPal,Norte
6362,2023-09-19,574,Femenino,32,Accesorios,Bufanda,40.05,3,120.15,Transferencia bancaria,Norte
6416,2023-04-07,534,Masculino,32,Accesorios,Gorro,195.02,4,780.08,Efectivo,Este
6423,2023-01-19,335,Femenino,32,Accesorios,Gorro,120.22,1,120.22,Efectivo,Norte
6455,2023-08-11,122,Masculino,32,Calzado,Zapatillas,40.19,1,40.19,Transferencia bancaria,Oeste
6468,2023-05-19,671,Masculino,32,Calzado,Pantuflas,180.7,5,903.5,Transferencia bancaria,Norte
6552,2023-01-04,318,Femenino,32,Accesorios,Gorro,157.97,2,315.94,Tarjeta de crédito,Norte
6657,2023-07-29,699,Masculino,32,Accesorios,Cinturón,142.17,5,710.85,Transferencia bancaria,Sur
6759,2023-02-13,972,Femenino,32,Ropa,Camiseta,129.48,5,647.4,Efectivo,Este
6829,2023-05-14,88,Masculino,32,Calzado,Sandalias,135.98,5,679.9,Transferencia bancaria,Centro
6832,2023-12-14,73,Masculino,32,Accesorios,Gorro,29.31,4,117.24,Efectivo,Oeste
6925,2023-05-29,11,Femenino,32,Calzado,Botas,125.13,3,375.39,Efectivo,Norte
6944,2023-10-07,145,Masculino,32,Ropa,Sweater,30.66,3,91.98,Efectivo,Oeste
6945,2023-06-03,65,Masculino,32,Accesorios,Bolso,65.03,3,195.09,Efectivo,Sur
6957,2023-01-26,790,Masculino,32,Calzado,Pantuflas,153.73,4,614.92,Transferencia bancaria,Oeste
7018,2023-06-14,132,Masculino,32,Ropa,Camiseta,130.65,2,261.3,Transferencia bancaria,Sur
7061,2023-06-09,837,Masculino,32,Accesorios,Cinturón,15.7,1,15.7,Transferencia bancaria,Norte
7131,2023-06-24,981,Femenino,32,Accesorios,Bolso,51.43,1,51.43,PayPal,Oeste
7147,2023-07-13,471,Femenino,32,Accesorios,Bufanda,100.05,1,100.05,PayPal,Oeste
7223,2023-12-19,147,Femenino,32,Accesorios,Gorro,66.99,4,267.96,Efectivo,Norte
7279,2023-10-09,287,Femenino,32,Ropa,Chaqueta,155.28,5,776.4,Tarjeta de crédito,Este
7377,2023-09-04,242,Femenino,32,Calzado,Botas,18.04,3,54.12,Efectivo,Este
7463,2023-04-29,653,Femenino,32,Accesorios,Reloj,78.89,2,157.78,Transferencia bancaria,Sur
7513,2023-12-14,384,Masculino,32,Accesorios,Gorro,129.92,5,649.6,PayPal,Sur
7614,2023-10-22,6,Femenino,32,Accesorios,Reloj,108.93,3,326.79,Tarjeta de crédito,Centro
7635,2023-12-03,401,Femenino,32,Calzado,Pantuflas,133.62,3,400.86,PayPal,Sur
7666,2023-03-23,113,Femenino,32,Calzado,Botas,166.32,5,831.6,Tarjeta de crédito,Este
7774,2023-02-13,837,Femenino,32,Ropa,Vestido,30.84,4,123.36,Tarjeta de crédito,Oeste
7814,2023-06-09,164,Femenino,32,Accesorios,Reloj,88.73,3,266.19,Tarjeta de crédito,Oeste
7831,2023-02-01,886,Masculino,32,Ropa,Pantalón,62.77,2,125.54,Transferencia bancaria,Sur
7866,2023-09-27,589,Femenino,32,Calzado,Pantuflas,53.04,1,53.04,PayPal,Oeste
7916,2023-03-09,721,Masculino,32,Calzado,Zapatillas,136.86,2,273.72,PayPal,Centro
7996,2023-02-21,738,Femenino,32,Ropa,Sweater,40.07,5,200.35,Transferencia bancaria,Este
8085,2023-12-30,495,Femenino,32,Accesorios,Cinturón,185.61,2,371.22,Tarjeta de crédito,Sur
8178,2023-07-23,772,Femenino,32,Calzado,Sandalias,88.7,1,88.7,Efectivo,Sur
8189,2023-10-22,86,Masculino,32,Ropa,Pantalón,85.74,4,342.96,PayPal,Centro
8210,2023-06-14,20,Masculino,32,Ropa,Vestido,134.99,5,674.95,Transferencia bancaria,Norte
8347,2023-10-14,513,Masculino,32,Accesorios,Reloj,185.42,5,927.1,Tarjeta de crédito,Este
8401,2023-04-03,670,Femenino,32,Accesorios,Bolso,122.06,4,488.24,Tarjeta de crédito,Sur
8455,2023-01-06,271,Femenino,32,Ropa,Pantalón,165.12,4,660.48,PayPal,Oeste
8457,2023-01-06,692,Masculino,32,Ropa,Chaqueta,196.47,1,196.47,PayPal,Centro
8678,2023-08-14,440,Masculino,32,Ropa,Chaqueta,56.81,2,113.62,Transferencia bancaria,Este
8750,2023-09-28,466,Masculino,32,Ropa,Chaqueta,25.6,3,76.8,Transferencia bancaria,Oeste
8800,2023-09-16,771,Femenino,32,Ropa,Pantalón,40.97,5,204.85,Tarjeta de crédito,Centro
8987,2023-07-23,951,Masculino,32,Accesorios,Gorro,27.8,5,139.0,Tarjeta de crédito,Norte
9154,2023-08-12,446,Masculino,32,Ropa,Pantalón,135.13,3,405.39,Transferencia bancaria,Oeste
9238,2023-11-16,327,Masculino,32,Accesorios,Bufanda,75.72,5,378.6,PayPal,Este
9241,2023-07-24,97,Masculino,32,Accesorios,Bolso,73.77,5,368.85,Transferencia bancaria,Este
9291,2023-12-18,835,Masculino,32,Calzado,Botas,171.26,3,513.78,Transferencia bancaria,Norte
9299,2023-11-10,470,Femenino,32,Accesorios,Reloj,35.59,1,35.59,Tarjeta de crédito,Norte
9350,2023-03-31,499,Femenino,32,Ropa,Vestido,35.91,3,107.73,PayPal,Oeste
9388,2023-10-25,897,Femenino,32,Ropa,Pantalón,85.48,5,427.4,PayPal,Sur
9488,2023-04-26,663,Masculino,32,Accesorios,Bolso,122.45,4,489.8,Efectivo,Centro
9649,2023-10-27,643,Femenino,32,Ropa,Chaqueta,46.85,1,46.85,PayPal,Oeste
9657,2023-05-30,868,Femenino,32,Ropa,Pantalón,147.84,2,295.68,PayPal,Norte
9755,2023-05-19,238,Masculino,32,Accesorios,Reloj,67.67,4,270.68,Transferencia bancaria,Oeste
9888,2023-09-10,679,Femenino,32,Calzado,Pantuflas,179.83,1,179.83,Efectivo,Norte
9930,2023-08-04,825,Masculino,32,Calzado,Sandalias,156.89,5,784.45,PayPal,Sur
9931,2023-03-15,756,Femenino,32,Accesorios,Gorro,190.51,3,571.53,Efectivo,Sur
9956,2023-07-08,455,Masculino,32,Ropa,Pantalón,93.63,3,280.89,PayPal,Oeste
9986,2023-05-07,186,Masculino,32,Calzado,Pantuflas,198.82,1,198.82,Tarjeta de crédito,Sur
9,2023-02-02,615,Femenino,33,Ropa,Camiseta,100.07,1,100.07,Transferencia bancaria,Sur
74,2023-04-16,898,Femenino,33,Ropa,Sweater,67.75,2,135.5,Tarjeta de crédito,Centro
77,2023-03-09,367,Masculino,33,Calzado,Zapatillas,10.66,4,42.64,Efectivo,Oeste
172,2023-12-21,547,Femenino,33,Ropa,Sweater,39.44,2,78.88,Transferencia bancaria,Centro
281,2023-12-18,952,Masculino,33,Calzado,Zapatos formales,199.45,1,199.45,PayPal,Oeste
398,2023-07-06,227,Femenino,33,Accesorios,Cinturón,103.96,2,207.92,Transferencia bancaria,Oeste
443,2023-07-20,563,Masculino,33,Calzado,Botas,176.91,3,530.73,Efectivo,Centro
489,2023-05-06,981,Femenino,33,Accesorios,Cinturón,133.47,4,533.88,Tarjeta de crédito,Este
612,2023-10-20,127,Femenino,33,Accesorios,Bolso,121.78,4,487.12,Efectivo,Este
629,2023-01-01,897,Masculino,33,Accesorios,Bolso,105.88,3,317.64,Efectivo,Oeste
733,2023-07-21,418,Masculino,33,Calzado,Zapatillas,36.1,5,180.5,Transferencia bancaria,Oeste
763,2023-10-10,663,Femenino,33,Ropa,Pantalón,130.47,2,260.94,Transferencia bancaria,Sur
876,2023-05-15,182,Femenino,33,Ropa,Vestido,138.44,5,692.2,Efectivo,Oeste
982,2023-02-27,752,Femenino,33,Ropa,Sweater,144.82,5,724.1,Efectivo,Sur
998,2023-10-25,798,Masculino,33,Accesorios,Cinturón,76.66,5,383.3,Transferencia bancaria,Norte
1018,2023-02-08,795,Masculino,33,Accesorios,Cinturón,40.27,2,80.54,PayPal,Sur
1147,2023-06-21,848,Masculino,33,Accesorios,Cinturón,179.6,3,538.8,Transferencia bancaria,Este
1190,2023-07-07,73,Femenino,33,Accesorios,Gorro,171.24,2,342.48,Tarjeta de crédito,Norte
1233,2023-05-20,919,Femenino,33,Ropa,Pantalón,25.02,3,75.06,Transferencia bancaria,Este
1279,2023-03-15,595,Masculino,33,Accesorios,Cinturón,23.82,5,119.1,Transferencia bancaria,Centro
1337,2023-07-04,441,Femenino,33,Accesorios,Bufanda,106.94,3,320.82,Transferencia bancaria,Sur
1369,2023-04-07,259,Femenino,33,Ropa,Chaqueta,117.69,2,235.38,Tarjeta de crédito,Norte
1389,2023-12-26,971,Masculino,33,Calzado,Sandalias,24.78,3,74.34,PayPal,Oeste
1411,2023-03-09,513,Femenino,33,Accesorios,Cinturón,161.49,3,484.47,PayPal,Este
1455,2023-10-29,145,Masculino,33,Calzado,Pantuflas,190.1,5,950.5,Tarjeta de crédito,Este
1459,2023-05-30,974,Masculino,33,Ropa,Sweater,72.41,1,72.41,Transferencia bancaria,Este
1482,2023-06-06,420,Femenino,33,Ropa,Pantalón,94.56,4,378.24,Transferencia bancaria,Norte
1554,2023-03-06,683,Masculino,33,Ropa,Chaqueta,171.0,1,171.0,Tarjeta de crédito,Este
1902,2023-10-01,467,Femenino,33,Ropa,Camiseta,119.86,5,599.3,PayPal,Este
1921,2023-06-18,61,Femenino,33,Accesorios,Bolso,115.12,5,575.6,PayPal,Centro
1936,2023-12-18,866,Femenino,33,Calzado,Zapatillas,18.68,1,18.68,Tarjeta de crédito,Centro
2000,2023-05-06,223,Femenino,33,Calzado,Zapatos formales,91.41,5,457.05,PayPal,Sur
2052,2023-09-08,274,Masculino,33,Accesorios,Reloj,93.38,5,466.9,PayPal,Norte
2113,2023-06-20,11,Masculino,33,Calzado,Pantuflas,130.91,5,654.55,PayPal,Este
2233,2023-01-01,216,Masculino,33,Ropa,Camiseta,15.22,1,15.22,Tarjeta de crédito,Norte
2310,2023-04-08,196,Femenino,33,Ropa,Chaqueta,27.9,3,83.7,Transferencia bancaria,Centro
2363,2023-05-10,39,Femenino,33,Accesorios,Bufanda,111.48,5,557.4,Efectivo,Sur
2369,2023-02-17,884,Masculino,33,Calzado,Botas,17.65,2,35.3,Transferencia bancaria,Sur
2424,2023-10-21,686,Masculino,33,Ropa,Sweater,187.97,1,187.97,Tarjeta de crédito,Sur
2613,2023-07-11,332,Femenino,33,Accesorios,Bufanda,190.57,2,381.14,Efectivo,Este
2719,2023-04-14,361,Masculino,33,Accesorios,Reloj,13.31,4,53.24,Tarjeta de crédito,Sur
2768,2023-04-07,837,Masculino,33,Accesorios,Reloj,145.67,3,437.01,Transferencia bancaria,Sur
2872,2023-05-21,494,Femenino,33,Accesorios,Cinturón,51.32,5,256.6,Transferencia bancaria,Este
2927,2023-12-16,154,Masculino,33,Ropa,Camiseta,198.6,3,595.8,Transferencia bancaria,Norte
2928,2023-08-21,665,Masculino,33,Calzado,Zapatillas,14.34,1,14.34,PayPal,Norte
2932,2023-09-15,304,Femenino,33,Calzado,Zapatillas,116.16,5,580.8,Tarjeta de crédito,Este
2973,2023-01-15,669,Masculino,33,Accesorios,Gorro,67.77,4,271.08,PayPal,Norte
3050,2023-05-12,202,Masculino,33,Calzado,Zapatos formales,20.4,4,81.6,PayPal,Oeste
3175,2023-10-31,912,Femenino,33,Calzado,Sandalias,59.42,4,237.68,Transferencia bancaria,Sur
3193,2023-02-02,872,Femenino,33,Ropa,Camiseta,118.55,4,474.2,Tarjeta de crédito,Centro
3204,2023-06-05,456,Masculino,33,Ropa,Vestido,103.99,2,207.98,PayPal,Norte
3397,2023-09-16,183,Masculino,33,Ropa,Chaqueta,192.79,5,963.95,Transferencia bancaria,Norte
3556,2023-11-03,169,Femenino,33,Ropa,Vestido,180.76,3,542.28,Efectivo,Norte
3689,2023-11-20,866,Femenino,33,Ropa,Pantalón,90.54,4,362.16,Tarjeta de crédito,Este
3973,2023-02-19,895,Femenino,33,Accesorios,Reloj,190.27,3,570.81,Transferencia bancaria,Norte
3974,2023-05-23,490,Femenino,33,Ropa,Pantalón,89.72,2,179.44,PayPal,Centro
4118,2023-11-08,688,Femenino,33,Calzado,Zapatillas,24.19,2,48.38,Tarjeta de crédito,Oeste
4120,2023-08-12,613,Femenino,33,Accesorios,Gorro,33.71,4,134.84,Transferencia bancaria,Centro
4257,2023-05-21,460,Femenino,33,Ropa,Sweater,134.5,1,134.5,PayPal,Oeste
4369,2023-04-20,469,Femenino,33,Accesorios,Gorro,167.11,3,501.33,Tarjeta de crédito,Sur
4379,2023-11-15,201,Masculino,33,Calzado,Zapatillas,90.72,2,181.44,Tarjeta de crédito,Este
4505,2023-11-22,494,Masculino,33,Accesorios,Cinturón,148.44,3,445.32,Tarjeta de crédito,Este
4580,2023-03-21,377,Femenino,33,Calzado,Botas,183.68,2,367.36,Efectivo,Oeste
4584,2023-07-24,84,Masculino,33,Calzado,Pantuflas,149.93,5,749.65,Tarjeta de crédito,Norte
4624,2023-07-03,429,Femenino,33,Accesorios,Bolso,168.31,4,673.24,Transferencia bancaria,Oeste
4647,2023-06-09,825,Femenino,33,Ropa,Sweater,178.19,1,178.19,Efectivo,Este
4680,2023-04-21,806,Masculino,33,Ropa,Pantalón,139.24,5,696.2,PayPal,Centro
4804,2023-12-29,657,Masculino,33,Accesorios,Cinturón,158.45,3,475.35,PayPal,Sur
5003,2023-04-10,894,Masculino,33,Accesorios,Reloj,29.18,4,116.72,Transferencia bancaria,Norte
5354,2023-06-24,693,Femenino,33,Calzado,Botas,63.24,1,63.24,PayPal,Norte
5514,2023-05-02,889,Femenino,33,Ropa,Vestido,81.75,4,327.0,Tarjeta de crédito,Norte
5591,2023-01-20,403,Masculino,33,Accesorios,Bolso,150.77,4,603.08,PayPal,Centro
5961,2023-03-04,295,Femenino,33,Accesorios,Reloj,61.59,2,123.18,Transferencia bancaria,Oeste
6008,2023-10-08,947,Masculino,33,Calzado,Zapatillas,75.57,4,302.28,Efectivo,Norte
6064,2023-01-24,785,Masculino,33,Ropa,Sweater,71.4,2,142.8,Transferencia bancaria,Sur
6163,2023-11-03,698,Femenino,33,Calzado,Sandalias,36.18,4,144.72,PayPal,Centro
6262,2023-03-08,653,Masculino,33,Accesorios,Reloj,96.45,2,192.9,Transferencia bancaria,Centro
6494,2023-01-18,44,Masculino,33,Calzado,Zapatos formales,184.6,4,738.4,Tarjeta de crédito,Este
6594,2023-05-16,540,Femenino,33,Accesorios,Bolso,169.31,3,507.93,PayPal,Norte
6634,2023-07-08,688,Femenino,33,Calzado,Sandalias,124.8,1,124.8,Transferencia bancaria,Este
6691,2023-04-15,68,Femenino,33,Accesorios,Bufanda,160.19,1,160.19,PayPal,Este
6697,2023-01-15,450,Masculino,33,Accesorios,Cinturón,81.74,1,81.74,PayPal,Norte
6769,2023-03-01,404,Masculino,33,Calzado,Botas,44.31,4,177.24,Efectivo,Centro
6820,2023-09-15,976,Femenino,33,Ropa,Pantalón,63.19,2,126.38,PayPal,Norte
6841,2023-04-08,631,Masculino,33,Calzado,Zapatillas,163.79,5,818.95,Transferencia bancaria,Centro
6964,2023-05-13,936,Masculino,33,Accesorios,Reloj,146.88,1,146.88,Transferencia bancaria,Oeste
6997,2023-04-26,912,Femenino,33,Accesorios,Reloj,33.1,1,33.1,Transferencia bancaria,Sur
7058,2023-04-18,799,Masculino,33,Calzado,Zapatos formales,161.71,2,323.42,Transferencia bancaria,Norte
7165,2023-10-13,783,Masculino,33,Ropa,Pantalón,181.2,2,362.4,PayPal,Norte
7169,2023-10-02,974,Femenino,33,Accesorios,Bufanda,79.72,2,159.44,PayPal,Norte
7186,2023-12-18,273,Femenino,33,Calzado,Sandalias,111.52,1,111.52,PayPal,Centro
7321,2023-02-25,471,Femenino,33,Calzado,Botas,111.2,3,333.6,Tarjeta de crédito,Centro
7324,2023-01-30,688,Femenino,33,Accesorios,Cinturón,134.31,2,268.62,Transferencia bancaria,Sur
7394,2023-11-01,237,Masculino,33,Accesorios,Cinturón,55.34,3,166.02,PayPal,Oeste
7407,2023-02-24,779,Femenino,33,Accesorios,Reloj,195.99,2,391.98,Efectivo,Centro
7430,2023-04-19,495,Masculino,33,Ropa,Chaqueta,19.6,1,19.6,Tarjeta de crédito,Centro
7791,2023-07-25,124,Masculino,33,Ropa,Vestido,169.8,3,509.4,Efectivo,Oeste
7793,2023-02-08,293,Masculino,33,Ropa,Sweater,97.94,4,391.76,Transferencia bancaria,Sur
7810,2023-08-31,660,Masculino,33,Ropa,Chaqueta,169.77,5,848.85,Transferencia bancaria,Oeste
7867,2023-12-13,810,Femenino,33,Accesorios,Gorro,54.21,5,271.05,PayPal,Centro
8117,2023-11-30,201,Masculino,33,Accesorios,Reloj,25.63,4,102.52,Efectivo,Sur
8122,2023-10-10,607,Femenino,33,Accesorios,Gorro,29.16,3,87.48,Efectivo,Este
8209,2023-02-11,137,Femenino,33,Ropa,Sweater,17.48,4,69.92,Efectivo,Sur
8325,2023-11-05,506,Femenino,33,Calzado,Pantuflas,188.0,1,188.0,Tarjeta de crédito,Centro
8332,2023-05-28,278,Masculino,33,Calzado,Zapatillas,39.63,5,198.15,Efectivo,Este
8394,2023-10-03,942,Femenino,33,Ropa,Camiseta,136.8,3,410.4,PayPal,Oeste
8430,2023-09-02,914,Masculino,33,Calzado,Zapatillas,192.97,4,771.88,Tarjeta de crédito,Centro
8498,2023-01-10,863,Masculino,33,Accesorios,Bufanda,156.81,3,470.43,PayPal,Centro
